,train_loss,val_loss
0,0.32689627576253705,0.5189154170395247
1,0.1534763247533236,0.0741145489748946
2,0.0887501298913102,0.049215341824598295
3,0.05251402538876643,0.02092427765445733
4,0.03515044855331748,0.01548797344312118
