,train_loss,val_loss
0,0.990509183851607,0.7042351620215358
1,0.720722667534243,0.5722267705890717
2,0.5766000193967061,0.4983237752634468
3,0.4752997244341355,0.43943089404792496
4,0.4022856997043797,0.3999279214803016
