,train_loss,val_loss
0,1.2172417575775671,0.8822946727106517
1,0.9061667202040553,0.6827879504046658
2,0.6899912267302474,0.562482406074802
3,0.5721866477732406,0.4910091688912926
4,0.46151040233389445,0.44493837852143886
